Embedding_ID,Encryption_Time
840,0.012053251266479492
841,0.006930112838745117
842,0.015398502349853516
843,0.015812158584594727
844,0.016704320907592773
845,0.00960850715637207
846,0.013228893280029297
847,0.011469602584838867
848,0.006950855255126953
849,0.011524677276611328
850,0.014075756072998047
851,0.0
852,0.0024178028106689453
853,0.0
854,0.0186464786529541
855,0.007378101348876953
856,0.008446216583251953
857,0.0
858,0.0
859,0.015849828720092773
860,0.0
861,0.007035970687866211
862,0.008692502975463867
863,0.0
864,0.0
865,0.012752294540405273
866,0.01571822166442871
867,0.006186723709106445
868,0.0
869,0.006846904754638672
870,0.00501561164855957
871,0.010756492614746094
872,0.013787508010864258
873,0.009044885635375977
874,0.015824079513549805
875,0.01909661293029785
876,0.0055522918701171875
877,0.013957977294921875
878,0.01614069938659668
879,0.011283159255981445
880,0.006506919860839844
881,0.020381450653076172
882,0.005303859710693359
883,0.005189657211303711
884,0.010982036590576172
885,0.01581573486328125
886,0.0
887,0.0
888,0.019001007080078125
889,0.00863027572631836
890,0.0
891,0.008649349212646484
892,0.006888151168823242
893,0.006949663162231445
894,0.0068585872650146484
895,0.00885319709777832
896,0.018895387649536133
897,0.009173870086669922
898,0.006891012191772461
899,0.005083322525024414
900,0.010172843933105469
901,0.013733386993408203
902,0.005206108093261719
903,0.011810302734375
904,0.006931781768798828
905,0.014050722122192383
906,0.009042501449584961
907,0.015838146209716797
908,0.013910531997680664
909,0.011504888534545898
910,0.0
911,0.008020162582397461
912,0.005972862243652344
913,0.0
914,0.020663022994995117
915,0.009368419647216797
916,0.01859307289123535
917,0.001973867416381836
918,0.0
919,0.006747007369995117
920,0.00898885726928711
921,0.0067636966705322266
922,0.015041589736938477
923,0.005854129791259766
924,0.0
925,0.01600050926208496
926,0.006058931350708008
927,0.006809234619140625
928,0.015732526779174805
929,0.008013010025024414
930,0.006487846374511719
931,0.013830900192260742
932,0.01259922981262207
933,0.006601572036743164
934,0.012443065643310547
935,0.0066640377044677734
936,0.015773296356201172
937,0.011018514633178711
938,0.006932973861694336
939,0.016025066375732422
940,0.01110982894897461
941,0.016507863998413086
942,0.010525226593017578
943,0.013686418533325195
944,0.014040946960449219
945,0.013915538787841797
946,0.010853767395019531
947,0.0
948,0.022773027420043945
949,0.012704133987426758
950,0.0070056915283203125
951,0.007030010223388672
952,0.008608579635620117
953,0.0057108402252197266
954,0.0069162845611572266
955,0.009185314178466797
956,0.007221221923828125
957,0.016011953353881836
958,0.006948947906494141
959,0.013798236846923828
960,0.013948202133178711
961,0.013854742050170898
962,0.013820886611938477
963,0.007376194000244141
964,0.00949549674987793
965,0.008707523345947266
966,0.012075424194335938
967,0.02084970474243164
968,0.009083032608032227
969,0.013272523880004883
970,0.0
971,0.011775970458984375
972,0.01533365249633789
973,0.006966114044189453
974,0.00551295280456543
975,0.006948947906494141
976,0.0
977,0.01581287384033203
978,0.0
979,0.016954660415649414
980,0.0
981,0.005864143371582031
982,0.006882429122924805
983,0.01396036148071289
984,0.0
985,0.0
986,0.00833582878112793
987,0.006890058517456055
988,0.006855964660644531
989,0.011841773986816406
990,0.0091552734375
991,0.010351419448852539
992,0.016230344772338867
993,0.01587200164794922
994,0.007007122039794922
995,0.011149168014526367
996,0.012619733810424805
997,0.009055614471435547
998,0.011881589889526367
999,0.015747547149658203
1000,0.026235103607177734
1001,0.009011507034301758
1002,0.02623128890991211
1003,0.013860702514648438
1004,0.025311946868896484
1005,0.008932352066040039
1006,0.013909578323364258
1007,0.008918046951293945
1008,0.006475687026977539
1009,0.0
1010,0.020627975463867188
1011,0.004799842834472656
1012,0.008847236633300781
1013,0.006951093673706055
1014,0.004776477813720703
1015,0.0
1016,0.012259244918823242
1017,0.0
1018,0.005025386810302734
1019,0.011069297790527344
1020,0.01684117317199707
1021,0.014899492263793945
1022,0.014966964721679688
1023,0.011879444122314453
1024,0.015883207321166992
1025,0.0188140869140625
1026,0.014024972915649414
1027,0.017575979232788086
1028,0.0047760009765625
1029,0.016119003295898438
1030,0.013849973678588867
1031,0.008825540542602539
1032,0.010698318481445312
1033,0.01926136016845703
1034,0.01260066032409668
1035,0.0
1036,0.012073755264282227
1037,0.013445138931274414
